,beanie_pval,direction,robust,excluded_BRCA_41,excluded_BRCA_10,excluded_BRCA_12,excluded_BRCA_8,excluded_BRCA_40,excluded_BRCA_47,excluded_BRCA_36,excluded_BRCA_1,excluded_BRCA_13,excluded_BRCA_42,excluded_BRCA_43,excluded_BRCA_15,excluded_BRCA_18,excluded_BRCA_50,excluded_BRCA_35,excluded_BRCA_37,excluded_BRCA_5,excluded_BRCA_2,excluded_BRCA_27,excluded_BRCA_33,excluded_BRCA_31,excluded_BRCA_20,excluded_BRCA_48,excluded_BRCA_34,excluded_BRCA_3,excluded_BRCA_29,excluded_BRCA_25
ONCOGENIC_PTEN_DN.V1_DN,0.84304,anti_PD1,False,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
ONCOGENIC_PTEN_DN.V1_UP,0.04745,anti_PD1,False,1.0196078431372548,0.8627450980392157,0.8627450980392157,1.4509803921568627,1.03921568627451,0.5882352941176471,1.5098039215686274,0.6862745098039215,0.7843137254901961,1.2156862745098038,0.7254901960784313,1.0980392156862746,1.196078431372549,0.6666666666666667,1.0784313725490198,0.7254901960784313,0.96078431372549,0.8627450980392157,1.4117647058823528,1.0,1.3529411764705879,0.9411764705882352,0.9411764705882352,1.2156862745098038,1.196078431372549,1.03921568627451,1.2156862745098038
ONCOGENIC_PTEN_DN.V2_DN,0.75176,anti_PD1,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
ONCOGENIC_PTEN_DN.V2_UP,0.8731399999999999,treatment_naive,False,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_RAF_UP.V1_DN,0.039939999999999996,anti_PD1,False,0.9166666666666669,1.2708333333333333,1.8125,0.7708333333333334,1.5,0.625,1.6250000000000002,0.33333333333333337,1.1041666666666667,1.7916666666666667,0.7708333333333334,2.0,0.8125000000000001,1.5,0.75,0.7916666666666667,1.0833333333333337,0.9583333333333334,1.5625,0.7083333333333334,1.7083333333333333,0.4166666666666667,0.6875000000000001,1.6458333333333337,1.5416666666666667,1.2291666666666667,1.2708333333333333
ONCOGENIC_RAF_UP.V1_UP,0.77928,anti_PD1,False,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
ONCOGENIC_RAPA_EARLY_UP.V1_DN,0.16255999999999998,treatment_naive,False,0.736842105263158,0.5263157894736842,0.8157894736842105,0.4473684210526316,0.5526315789473684,1.0263157894736843,0.5263157894736842,0.8157894736842105,1.0526315789473684,0.5,0.7894736842105263,0.13157894736842105,0.6578947368421053,0.21052631578947367,0.8421052631578947,0.3947368421052632,0.5526315789473684,1.0789473684210529,0.5526315789473684,0.8157894736842105,0.6578947368421053,0.6052631578947368,0.5,1.1052631578947367,0.5,0.368421052631579,0.5789473684210527
ONCOGENIC_RAPA_EARLY_UP.V1_UP,0.71737,treatment_naive,False,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
ONCOGENIC_RB_DN.V1_DN,0.17815,anti_PD1,False,0.5499999999999999,1.0499999999999998,0.8999999999999999,0.85,0.5499999999999999,1.4499999999999995,0.7999999999999999,0.95,0.25,1.4499999999999995,1.35,1.7999999999999998,0.85,1.15,0.7999999999999999,0.85,2.4,0.15,0.6,1.4,0.1,1.1,0.8999999999999999,0.6,1.9,0.65,1.1
ONCOGENIC_RB_DN.V1_UP,0.45664,anti_PD1,False,0.6,0.7999999999999999,2.4,0.0,0.7999999999999999,0.0,0.0,0.2,0.7999999999999999,0.6,1.2,9.4,0.4,1.4,0.2,1.0,1.6,0.2,0.4,0.2,0.2,0.6,1.4,0.4,0.6,1.0,0.0
ONCOGENIC_RB_P107_DN.V1_DN,0.8104600000000001,anti_PD1,False,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
ONCOGENIC_RB_P107_DN.V1_UP,0.70562,anti_PD1,False,1.0,3.0,0.0,1.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,19.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,6.0,0.0,2.0,9.0,0.0,3.0,2.0,0.0
ONCOGENIC_RB_P130_DN.V1_DN,0.75692,anti_PD1,False,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
ONCOGENIC_RB_P130_DN.V1_UP,0.11905999999999999,anti_PD1,False,0.5294117647058822,1.5882352941176472,0.5882352941176471,0.7941176470588235,0.5882352941176471,1.3235294117647058,0.6764705882352939,0.9411764705882352,0.9117647058823528,1.1764705882352942,0.9117647058823528,2.294117647058824,0.4411764705882352,1.676470588235294,0.7058823529411764,1.0294117647058822,0.9117647058823528,0.5882352941176471,0.6176470588235293,0.6176470588235293,0.29411764705882354,1.3235294117647058,1.2941176470588234,0.6470588235294117,1.0294117647058822,0.8823529411764705,0.7058823529411764
ONCOGENIC_RELA_DN.V1_DN,0.0662,anti_PD1,False,0.7209302325581396,1.0930232558139534,0.9302325581395351,0.9767441860465116,0.9534883720930232,1.1162790697674418,1.162790697674419,0.6511627906976745,0.7906976744186047,1.1395348837209305,0.7674418604651163,1.4418604651162792,0.5581395348837209,1.186046511627907,1.0232558139534884,0.6744186046511628,0.9767441860465116,1.3023255813953492,1.3488372093023255,0.813953488372093,1.4418604651162792,0.6976744186046512,0.9767441860465116,1.2790697674418603,1.0930232558139534,0.9069767441860466,1.3953488372093024
ONCOGENIC_RELA_DN.V1_UP,0.17565999999999998,anti_PD1,False,1.318181818181818,0.2272727272727273,0.9090909090909092,1.181818181818182,0.40909090909090906,0.6363636363636365,1.318181818181818,1.0454545454545454,1.0,1.681818181818182,0.40909090909090906,1.6363636363636362,0.8636363636363636,0.5909090909090909,0.9545454545454544,0.5454545454545454,0.31818181818181823,1.7272727272727273,0.8181818181818181,0.4545454545454546,0.9545454545454544,0.5,0.2272727272727273,0.2727272727272727,1.5,1.7727272727272727,0.9545454545454544
ONCOGENIC_RPS14_DN.V1_DN,0.98141,treatment_naive,False,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
ONCOGENIC_RPS14_DN.V1_UP,0.83088,anti_PD1,False,0.0,3.0,0.0,2.0,3.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0
ONCOGENIC_SINGH_KRAS_DEPENDENCY_SIGNATURE,0.47536999999999996,anti_PD1,False,1.3333333333333337,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.0,1.6666666666666667,1.3333333333333337,0.33333333333333337,0.33333333333333337,0.0,2.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,1.3333333333333337,1.3333333333333337,0.33333333333333337,0.33333333333333337,0.0,0.6666666666666667,0.0,2.333333333333333,1.6666666666666667,0.6666666666666667,5.666666666666668
ONCOGENIC_SIRNA_EIF4GI_DN,0.88676,anti_PD1,False,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ONCOGENIC_SIRNA_EIF4GI_UP,0.63807,anti_PD1,False,1.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,6.0,16.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0
ONCOGENIC_SNF5_DN.V1_DN,0.41373999999999994,anti_PD1,False,4.5,1.0,0.5,3.5000000000000004,1.5,2.5,4.0,2.0,1.0,3.5000000000000004,2.0,2.5,4.5,4.0,2.5,1.5,3.0,2.5,1.0,1.5,10.0,1.5,0.0,0.5,3.5000000000000004,4.0,4.0
ONCOGENIC_SNF5_DN.V1_UP,0.76652,treatment_naive,False,3.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,7.000000000000001,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0
ONCOGENIC_SRC_UP.V1_DN,0.85256,anti_PD1,False,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
ONCOGENIC_SRC_UP.V1_UP,0.6986,anti_PD1,False,3.0,1.0,0.0,8.0,2.0,0.0,6.0,1.0,1.0,4.0,0.0,2.0,4.0,1.0,1.0,0.0,2.0,2.0,5.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0
ONCOGENIC_STK33_DN,0.65395,treatment_naive,False,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
ONCOGENIC_STK33_NOMO_DN,0.7158,treatment_naive,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
ONCOGENIC_STK33_NOMO_UP,0.7674,anti_PD1,False,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,3.0,4.0,0.0
ONCOGENIC_STK33_SKM_DN,0.89238,anti_PD1,False,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
ONCOGENIC_STK33_SKM_UP,0.20442000000000002,anti_PD1,False,0.8947368421052632,0.368421052631579,0.736842105263158,0.5789473684210527,0.42105263157894735,0.5263157894736842,1.7894736842105263,0.736842105263158,0.631578947368421,1.7894736842105263,0.7894736842105263,1.368421052631579,0.4736842105263158,0.15789473684210525,1.0,0.8947368421052632,0.42105263157894735,1.4210526315789471,0.8421052631578947,1.1052631578947367,1.1578947368421053,0.15789473684210525,0.5789473684210527,0.3157894736842105,2.1578947368421053,1.947368421052632,0.736842105263158
ONCOGENIC_STK33_UP,0.41534,anti_PD1,False,1.25,0.0,0.75,0.5,0.375,0.25,2.125,0.125,0.5,1.7500000000000002,0.25,1.375,0.5,0.5,0.375,0.375,0.125,1.625,0.75,0.375,0.8750000000000001,0.125,0.125,0.125,2.625,3.0,0.0
ONCOGENIC_TBK1.DF_DN,0.06125,treatment_naive,False,0.9767441860465116,1.0930232558139534,0.2325581395348837,1.7441860465116281,0.8837209302325582,1.0232558139534884,1.0465116279069768,1.4883720930232558,1.2790697674418603,0.4651162790697675,1.2093023255813955,0.20930232558139533,1.8604651162790702,0.4651162790697675,1.372093023255814,0.9302325581395351,0.6511627906976745,1.6046511627906976,1.0232558139534884,1.0232558139534884,1.3023255813953492,1.3023255813953492,1.255813953488372,0.3488372093023256,0.2790697674418605,0.6744186046511628,1.6511627906976745
ONCOGENIC_TBK1.DF_UP,0.58445,treatment_naive,False,2.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,8.0
ONCOGENIC_TBK1.DN.48HRS_DN,0.21974000000000002,anti_PD1,False,0.4444444444444445,2.6666666666666665,1.5555555555555558,1.2222222222222223,1.4444444444444446,0.5555555555555556,0.6666666666666666,0.7777777777777779,1.5555555555555558,1.5555555555555558,2.5555555555555562,5.1111111111111125,1.2222222222222223,1.6666666666666667,0.8888888888888891,1.3333333333333333,2.2222222222222223,0.11111111111111112,1.6666666666666667,1.0,0.11111111111111112,1.3333333333333333,2.1111111111111107,1.5555555555555558,2.1111111111111107,1.1111111111111112,1.2222222222222223
ONCOGENIC_TBK1.DN.48HRS_UP,0.30246,treatment_naive,False,1.375,0.25,0.125,2.125,1.5,1.0,0.25,1.25,0.8750000000000001,0.75,1.375,0.125,1.125,0.75,1.0,0.625,0.25,4.0,0.5,1.5,1.875,0.5,1.0,0.375,0.75,0.75,0.375
ONCOGENIC_TGFB_UP.V1_DN,0.49736,treatment_naive,False,0.75,0.0,0.25,1.7500000000000002,1.25,1.0,0.5,1.5,1.0,0.5,2.5,0.5,0.0,0.5,3.25,0.5,2.25,0.5,1.25,1.7500000000000002,0.5,2.25,0.75,0.5,0.75,0.0,0.5
ONCOGENIC_TGFB_UP.V1_UP,0.4593,anti_PD1,False,1.3333333333333337,0.6666666666666667,0.0,2.333333333333333,0.33333333333333337,0.0,1.6666666666666667,1.0,1.0,1.3333333333333337,0.33333333333333337,4.0,0.33333333333333337,0.33333333333333337,1.0,0.6666666666666667,0.33333333333333337,4.0,1.0,1.0,4.666666666666667,0.33333333333333337,1.3333333333333337,0.0,4.0,4.0,1.6666666666666667
ONCOGENIC_VEGF_A_UP.V1_DN,0.32098000000000004,treatment_naive,False,1.6,1.1,0.8999999999999999,2.0,0.2,0.5,1.0,0.7999999999999999,1.0,0.3,2.1,0.0,2.0,0.1,1.9,0.5,0.6,1.6,0.5,0.4,1.3,0.2,0.4,0.7999999999999999,0.4,1.6,0.7999999999999999
ONCOGENIC_VEGF_A_UP.V1_UP,0.44819,anti_PD1,False,0.7999999999999999,2.0,1.2,1.2,0.6,0.2,1.4,1.4,0.7999999999999999,0.7999999999999999,1.4,7.199999999999998,0.7999999999999999,0.2,1.7999999999999998,0.6,2.2,0.4,0.7999999999999999,1.4,0.4,0.4,1.2,0.6,2.6,1.4,0.2
ONCOGENIC_WNT_UP.V1_DN,0.33992,anti_PD1,False,0.3,0.6,0.6,0.5,0.2,0.0,0.5,1.1,0.3,0.6,0.8999999999999999,1.4,0.8999999999999999,0.6,0.5,1.4999999999999998,0.8999999999999999,0.5,0.7999999999999999,0.7000000000000001,0.3,0.7000000000000001,0.6,1.1,1.3,0.4,2.0
ONCOGENIC_WNT_UP.V1_UP,0.03868,anti_PD1,False,1.2459016393442623,0.7213114754098361,0.9016393442622952,1.0163934426229508,1.0655737704918034,0.7868852459016393,1.278688524590164,0.8360655737704918,0.8524590163934427,1.2459016393442623,0.7868852459016393,0.7540983606557378,0.9672131147540984,0.7213114754098361,0.8852459016393444,0.7213114754098361,1.2622950819672132,0.819672131147541,1.3114754098360657,0.918032786885246,1.3770491803278688,0.7213114754098361,0.5573770491803279,0.9344262295081966,1.4098360655737705,0.9672131147540984,1.0
ONCOGENIC_YAP1_DN,0.9684799999999999,treatment_naive,False,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ONCOGENIC_YAP1_UP,0.96119,anti_PD1,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
