,beanie_pval,direction,robust,excluded_BRCA_26,excluded_BRCA_4,excluded_BRCA_44,excluded_BRCA_24,excluded_BRCA_39,excluded_BRCA_38,excluded_BRCA_28,excluded_BRCA_14,excluded_BRCA_11,excluded_BRCA_32,excluded_BRCA_21,excluded_BRCA_22,excluded_BRCA_17,excluded_BRCA_19,excluded_BRCA_0,excluded_BRCA_9,excluded_BRCA_30,excluded_BRCA_23,excluded_BRCA_16,excluded_BRCA_6,excluded_BRCA_46,excluded_BRCA_45,excluded_BRCA_7
ONCOGENIC_RAPA_EARLY_UP.V1_UP,0.41796000000000005,treatment_naive,False,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,4.0,0.0,0.33333333333333337,0.33333333333333337,4.0,5.333333333333334,1.0,0.0,0.6666666666666667,0.33333333333333337,3.666666666666667,0.0,10.666666666666668,0.0,0.0,0.33333333333333337,0.0,1.6666666666666667
ONCOGENIC_RB_DN.V1_DN,0.23744,treatment_naive,False,11.333333333333336,0.33333333333333337,0.0,8.0,2.666666666666667,2.333333333333333,3.333333333333333,2.333333333333333,2.666666666666667,4.666666666666667,0.33333333333333337,9.000000000000002,4.0,5.333333333333334,1.0,2.333333333333333,0.0,4.0,1.0,6.333333333333334,0.33333333333333337,4.0,0.33333333333333337
ONCOGENIC_RB_DN.V1_UP,0.46093999999999996,treatment_naive,False,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
ONCOGENIC_RB_P107_DN.V1_DN,0.19934000000000002,treatment_naive,False,6.166666666666668,0.5,0.33333333333333337,2.0,4.333333333333334,0.16666666666666669,4.0,1.3333333333333337,0.6666666666666667,2.5,0.6666666666666667,6.333333333333334,1.3333333333333337,4.166666666666667,2.0,2.833333333333333,0.16666666666666669,5.0,2.333333333333333,1.1666666666666667,0.33333333333333337,1.5,1.6666666666666667
ONCOGENIC_RB_P107_DN.V1_UP,0.11525999999999999,treatment_naive,False,0.7619047619047621,0.42857142857142855,0.1904761904761905,3.4285714285714284,0.6190476190476191,2.5238095238095237,3.3809523809523814,0.5714285714285714,1.380952380952381,2.6190476190476195,0.2857142857142857,4.0,0.047619047619047616,2.666666666666667,1.761904761904762,1.2857142857142858,0.09523809523809523,3.2380952380952386,1.1428571428571428,1.4285714285714286,1.0,0.8095238095238096,0.8095238095238096
ONCOGENIC_RB_P130_DN.V1_DN,0.02818,treatment_naive,False,1.28,0.52,0.5333333333333333,1.2666666666666666,1.1733333333333331,0.5599999999999999,1.1866666666666668,0.92,1.1733333333333331,1.0533333333333337,0.7333333333333334,1.24,0.7466666666666667,1.28,0.7733333333333333,1.1466666666666667,0.16,1.2933333333333332,0.8533333333333334,1.2266666666666668,0.24,0.6266666666666666,0.7333333333333334
ONCOGENIC_RB_P130_DN.V1_UP,0.8846,treatment_naive,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
ONCOGENIC_RELA_DN.V1_DN,0.72752,anti_PD1,False,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
ONCOGENIC_RELA_DN.V1_UP,0.03458,treatment_naive,False,1.5,1.2307692307692308,1.2307692307692308,1.4230769230769231,0.8653846153846154,0.8076923076923076,0.923076923076923,1.5,0.7115384615384615,1.5384615384615383,1.7884615384615383,0.09615384615384616,1.5,1.2115384615384617,1.0576923076923077,1.7115384615384617,1.25,1.5192307692307692,0.6923076923076923,1.5576923076923077,0.7884615384615384,1.2884615384615383,0.19230769230769232
ONCOGENIC_RPS14_DN.V1_DN,0.46836000000000005,treatment_naive,False,0.0,1.0,0.25,0.0,0.0,0.5,0.75,0.0,1.5,0.0,0.0,2.75,0.0,0.0,0.5,0.0,0.0,3.75,0.0,0.5,8.75,0.0,3.75
ONCOGENIC_RPS14_DN.V1_UP,0.07975,treatment_naive,False,3.066666666666667,0.03333333333333333,1.0333333333333334,1.5666666666666669,0.5,1.866666666666667,0.9000000000000001,2.7,2.833333333333333,1.6,1.7000000000000002,2.1333333333333333,0.7,1.0,0.43333333333333335,2.9333333333333336,0.1,2.7333333333333334,0.8333333333333334,2.2333333333333334,0.23333333333333334,0.6333333333333334,0.26666666666666666
ONCOGENIC_SINGH_KRAS_DEPENDENCY_SIGNATURE,0.72196,anti_PD1,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ONCOGENIC_SIRNA_EIF4GI_DN,0.46052,treatment_naive,False,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
ONCOGENIC_SIRNA_EIF4GI_UP,0.5459,treatment_naive,False,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
ONCOGENIC_SNF5_DN.V1_DN,0.49777,treatment_naive,False,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,8.0,0.0,1.0
ONCOGENIC_SNF5_DN.V1_UP,0.07465,treatment_naive,False,3.4761904761904763,0.33333333333333337,0.9047619047619048,3.7619047619047614,1.0952380952380951,1.809523809523809,1.9523809523809523,2.2857142857142856,2.761904761904762,2.714285714285714,0.6190476190476191,3.666666666666667,0.2380952380952381,1.809523809523809,0.14285714285714285,2.6190476190476195,0.047619047619047616,2.952380952380953,1.8571428571428568,1.761904761904762,0.8571428571428571,0.8571428571428571,0.047619047619047616
ONCOGENIC_SRC_UP.V1_DN,0.38876,treatment_naive,False,1.0,2.0,1.0,1.0,5.0,1.0,2.0,0.0,8.0,0.0,1.0,1.0,4.0,0.0,0.0,5.0,1.0,7.000000000000001,1.0,2.0,2.0,2.0,3.0
ONCOGENIC_SRC_UP.V1_UP,0.6109399999999999,treatment_naive,False,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
ONCOGENIC_STK33_DN,0.60827,treatment_naive,False,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,1.0,0.0,1.0,1.0,1.0
ONCOGENIC_STK33_NOMO_DN,0.81944,anti_PD1,False,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_STK33_NOMO_UP,0.00058,treatment_naive,False,1.0,0.95,0.97,1.0,0.96,0.99,0.97,1.0,1.0,1.0,0.99,0.97,1.0,1.0,1.0,1.0,0.84,1.0,0.98,1.0,0.86,1.0,0.79
ONCOGENIC_STK33_SKM_DN,0.17595999999999998,treatment_naive,False,0.5,1.75,2.583333333333333,0.25,0.8333333333333334,1.3333333333333337,0.33333333333333337,0.9166666666666669,3.8333333333333335,0.75,1.5,0.4166666666666667,0.6666666666666667,0.9166666666666669,0.6666666666666667,2.333333333333333,0.25,3.083333333333333,0.8333333333333334,0.0,2.583333333333333,1.25,0.8333333333333334
ONCOGENIC_STK33_SKM_UP,0.00592,treatment_naive,False,1.0309278350515465,0.7731958762886598,0.8247422680412372,1.0309278350515465,0.7113402061855669,0.9484536082474228,0.8556701030927835,1.0309278350515465,1.0309278350515465,0.9381443298969072,1.0,0.7628865979381444,1.0,1.0206185567010309,0.9381443298969072,1.0,0.4845360824742268,1.0103092783505154,0.6907216494845362,1.0309278350515465,0.7319587628865979,1.0206185567010309,0.5257731958762887
ONCOGENIC_STK33_UP,0.0049700000000000005,treatment_naive,False,1.0416666666666667,0.8125000000000001,0.9270833333333334,1.03125,0.75,1.0208333333333333,0.8854166666666666,1.0416666666666667,1.03125,0.96875,0.9895833333333334,0.8125000000000001,1.0,1.0416666666666667,0.9791666666666666,1.0104166666666667,0.5520833333333334,1.0416666666666667,0.7083333333333334,1.0416666666666667,0.75,0.9895833333333334,0.53125
ONCOGENIC_TBK1.DF_DN,0.00093,treatment_naive,False,0.99,1.0,0.79,1.0,1.0,1.0,0.99,1.0,1.0,1.0,0.98,1.0,1.0,1.0,0.98,0.99,0.8,1.0,0.99,1.0,0.93,0.96,0.96
ONCOGENIC_TBK1.DF_UP,0.05612,treatment_naive,False,1.4545454545454546,0.6590909090909091,0.7727272727272728,1.0909090909090908,0.4772727272727272,0.8181818181818181,1.0227272727272727,0.9772727272727272,1.25,1.0454545454545454,0.9545454545454544,1.5,0.6818181818181818,1.681818181818182,1.3636363636363635,1.0227272727272727,0.022727272727272728,2.0454545454545454,0.3636363636363637,1.4545454545454546,0.6590909090909091,0.75,0.4318181818181818
ONCOGENIC_TBK1.DN.48HRS_DN,0.16064,treatment_naive,False,2.769230769230769,0.38461538461538464,0.8461538461538461,0.6153846153846154,0.5384615384615385,0.8461538461538461,1.6153846153846152,1.6153846153846152,0.6153846153846154,1.5384615384615383,1.3846153846153846,0.7692307692307693,0.38461538461538464,1.3076923076923077,0.6153846153846154,0.8461538461538461,0.0,3.3076923076923075,0.15384615384615385,1.2307692307692308,0.15384615384615385,0.6923076923076923,0.38461538461538464
ONCOGENIC_TBK1.DN.48HRS_UP,0.4335,treatment_naive,False,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
ONCOGENIC_TGFB_UP.V1_DN,0.13746,treatment_naive,False,0.5555555555555556,1.4444444444444446,3.2222222222222223,0.22222222222222224,0.6666666666666666,0.8333333333333334,0.7777777777777779,0.6111111111111112,1.8888888888888893,0.7777777777777779,2.1111111111111107,0.05555555555555556,2.1111111111111107,1.1111111111111112,0.7222222222222223,0.8333333333333334,0.16666666666666666,1.9444444444444444,0.5555555555555556,1.7222222222222223,0.7222222222222223,0.9444444444444444,1.3888888888888888
ONCOGENIC_TGFB_UP.V1_UP,0.056839999999999995,treatment_naive,False,0.7450980392156863,0.8823529411764706,0.6470588235294118,1.2156862745098038,0.3725490196078432,0.8431372549019608,0.6470588235294118,0.8431372549019608,0.6078431372549019,1.431372549019608,1.2549019607843137,0.27450980392156865,0.96078431372549,1.5098039215686274,1.4509803921568627,1.2549019607843137,0.29411764705882354,1.2941176470588236,0.33333333333333337,1.568627450980392,0.7450980392156863,1.0,0.392156862745098
ONCOGENIC_VEGF_A_UP.V1_DN,0.02131,treatment_naive,False,1.278688524590164,1.0327868852459017,0.639344262295082,1.5737704918032789,1.0,1.3114754098360657,1.3278688524590163,1.0327868852459017,1.2950819672131149,1.278688524590164,1.3114754098360657,1.5901639344262295,1.1311475409836065,1.180327868852459,1.3770491803278688,0.9016393442622952,0.26229508196721313,1.6065573770491803,0.7704918032786885,1.3770491803278688,1.0819672131147542,0.918032786885246,1.0819672131147542
ONCOGENIC_VEGF_A_UP.V1_UP,0.10597000000000001,treatment_naive,False,2.217391304347826,0.13043478260869565,0.5217391304347826,1.826086956521739,0.3043478260869565,1.869565217391304,1.6956521739130437,1.3043478260869563,1.1304347826086956,1.5652173913043477,0.5217391304347826,1.7826086956521738,0.6521739130434782,2.0,0.4782608695652174,2.217391304347826,0.17391304347826084,2.0869565217391304,1.391304347826087,0.5217391304347826,1.0434782608695652,1.391304347826087,0.3913043478260869
ONCOGENIC_WNT_UP.V1_DN,0.07454,treatment_naive,False,2.6,0.9666666666666668,1.1666666666666667,1.5333333333333334,1.0,1.8333333333333333,1.0666666666666669,1.3,2.1333333333333333,1.8333333333333333,0.7666666666666667,1.4333333333333331,1.2,1.6,0.8333333333333334,1.1333333333333335,0.23333333333333334,2.566666666666667,1.0,1.1333333333333335,0.8666666666666667,1.8000000000000005,0.7
ONCOGENIC_WNT_UP.V1_UP,0.97778,treatment_naive,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
ONCOGENIC_YAP1_DN,0.02301,treatment_naive,False,0.8684210526315791,1.1973684210526316,1.25,0.8552631578947368,0.6710526315789473,1.2105263157894737,1.0657894736842106,1.1710526315789471,1.0657894736842106,1.0789473684210529,1.013157894736842,0.9342105263157894,0.986842105263158,0.9605263157894736,1.0789473684210529,0.5263157894736842,0.7894736842105263,1.1710526315789471,0.5526315789473684,1.1447368421052628,0.9736842105263158,0.9078947368421052,1.0394736842105263
ONCOGENIC_YAP1_UP,0.68624,treatment_naive,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
