,beanie_pval,direction,robust,excluded_BRCA_26,excluded_BRCA_44,excluded_BRCA_41,excluded_BRCA_39,excluded_BRCA_28,excluded_BRCA_11,excluded_BRCA_12,excluded_BRCA_40,excluded_BRCA_21,excluded_BRCA_17,excluded_BRCA_36,excluded_BRCA_1,excluded_BRCA_42,excluded_BRCA_15,excluded_BRCA_0,excluded_BRCA_50,excluded_BRCA_30,excluded_BRCA_5,excluded_BRCA_16,excluded_BRCA_27,excluded_BRCA_31,excluded_BRCA_34,excluded_BRCA_29,excluded_BRCA_46,excluded_BRCA_45
ONCOGENIC_RAPA_EARLY_UP.V1_UP,0.66591,TNBC,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_RB_DN.V1_DN,0.63777,TNBC,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ONCOGENIC_RB_DN.V1_UP,0.59411,TNBC,False,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
ONCOGENIC_RB_P107_DN.V1_DN,0.15796,TNBC,False,0.11111111111111112,0.6111111111111112,0.4444444444444445,0.11111111111111112,0.6666666666666666,1.6111111111111112,0.2777777777777778,0.6111111111111112,0.5,0.6666666666666666,0.8333333333333334,1.2777777777777781,1.0,0.16666666666666666,2.0,0.22222222222222224,1.2222222222222223,0.05555555555555556,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5555555555555556,1.6111111111111112,0.6666666666666666
ONCOGENIC_RB_P107_DN.V1_UP,0.06488,TNBC,False,1.3750000000000002,2.833333333333333,2.583333333333333,1.75,0.2916666666666667,1.0,2.458333333333333,2.291666666666667,1.8333333333333333,2.625,2.2500000000000004,0.5833333333333334,2.666666666666667,0.7916666666666667,1.5833333333333337,1.2916666666666667,1.8333333333333333,1.1250000000000002,1.1250000000000002,2.7500000000000004,2.166666666666667,2.291666666666667,1.2916666666666667,1.4583333333333333,1.5
ONCOGENIC_RB_P130_DN.V1_DN,0.07214,TNBC,False,0.42424242424242425,1.0909090909090908,1.1515151515151514,0.5757575757575757,0.6060606060606061,0.42424242424242425,0.21212121212121213,1.0303030303030305,0.6666666666666666,1.2727272727272727,1.0606060606060606,1.8484848484848484,1.0606060606060606,0.2727272727272727,1.9090909090909092,1.181818181818182,1.2424242424242422,0.24242424242424246,0.6666666666666666,1.2727272727272727,1.0303030303030305,0.4545454545454545,1.0303030303030305,2.3030303030303028,1.7272727272727268
ONCOGENIC_RB_P130_DN.V1_UP,0.7044,TNBC,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
ONCOGENIC_RELA_DN.V1_DN,0.07814,ER+,False,1.6666666666666667,0.8666666666666667,0.6,0.7666666666666667,1.3666666666666667,1.2666666666666668,1.0333333333333334,1.6,1.9333333333333331,1.2333333333333334,1.2333333333333334,0.8666666666666667,1.6333333333333333,0.33333333333333337,0.7,0.7,1.2666666666666668,0.6666666666666667,1.5666666666666669,1.6333333333333333,1.6,1.1,0.9666666666666668,1.1333333333333335,1.5333333333333334
ONCOGENIC_RELA_DN.V1_UP,0.47898,ER+,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
ONCOGENIC_RPS14_DN.V1_DN,0.01648,TNBC,False,1.225,0.9625,1.125,1.1874999999999998,1.0,0.7249999999999999,1.15,1.0875,1.0499999999999998,1.1625,1.0875,1.125,0.8749999999999999,0.7749999999999999,1.1375,0.9125,1.1375,0.9625,1.0125,0.975,1.075,0.8624999999999999,1.075,0.6375,1.1
ONCOGENIC_RPS14_DN.V1_UP,0.00156,TNBC,False,0.8979591836734694,0.9897959183673468,1.0,1.010204081632653,1.010204081632653,0.9183673469387756,1.010204081632653,1.020408163265306,0.979591836734694,1.0,1.020408163265306,1.020408163265306,1.0,1.010204081632653,1.020408163265306,1.010204081632653,1.0,0.979591836734694,1.010204081632653,1.010204081632653,0.9693877551020408,1.010204081632653,1.010204081632653,1.020408163265306,1.010204081632653
ONCOGENIC_SINGH_KRAS_DEPENDENCY_SIGNATURE,0.54724,ER+,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_SIRNA_EIF4GI_DN,0.02084,TNBC,False,0.9473684210526316,0.8815789473684211,1.118421052631579,1.1710526315789471,0.9736842105263158,0.8815789473684211,0.8684210526315791,1.013157894736842,1.013157894736842,1.1052631578947367,1.0526315789473684,1.0921052631578947,0.9473684210526316,0.7499999999999999,1.1842105263157894,0.8289473684210527,1.131578947368421,0.9605263157894736,0.9078947368421052,1.0921052631578947,1.1447368421052628,1.0526315789473684,1.013157894736842,1.1973684210526316,1.1447368421052628
ONCOGENIC_SIRNA_EIF4GI_UP,0.13368,TNBC,False,0.05555555555555556,3.0555555555555562,1.2222222222222223,0.6111111111111112,1.0,0.7222222222222223,0.11111111111111112,0.38888888888888895,1.0,0.5555555555555556,1.2222222222222223,2.055555555555556,0.5555555555555556,0.05555555555555556,1.5555555555555558,0.3333333333333333,1.8333333333333333,0.05555555555555556,0.5555555555555556,0.9444444444444444,1.6666666666666667,1.1111111111111112,1.0555555555555556,0.6666666666666666,0.7222222222222223
ONCOGENIC_SNF5_DN.V1_DN,0.026639999999999997,TNBC,False,1.1466666666666667,0.92,0.8266666666666667,1.1466666666666667,0.7999999999999999,0.96,1.1733333333333331,1.04,0.88,0.9866666666666668,0.92,0.9066666666666668,0.6533333333333333,1.08,1.0533333333333337,0.7733333333333333,0.9333333333333332,0.8533333333333334,0.84,1.0533333333333337,0.6666666666666666,0.68,0.7866666666666666,0.5333333333333333,1.2266666666666668
ONCOGENIC_SNF5_DN.V1_UP,0.0,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_SRC_UP.V1_DN,0.49604,TNBC,False,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
ONCOGENIC_SRC_UP.V1_UP,0.92694,TNBC,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_STK33_DN,0.03658,TNBC,False,1.2678571428571426,0.3214285714285714,1.3392857142857142,1.2142857142857142,1.2142857142857142,0.732142857142857,0.9107142857142856,1.1071428571428568,0.8214285714285714,1.1785714285714286,1.0,1.1785714285714286,0.8035714285714285,0.6785714285714285,1.5178571428571426,0.857142857142857,1.2142857142857142,1.0892857142857142,0.7142857142857143,1.1428571428571428,1.0178571428571426,1.0357142857142856,0.857142857142857,0.9107142857142856,1.4107142857142856
ONCOGENIC_STK33_NOMO_DN,0.05504,TNBC,False,1.4042553191489364,0.4042553191489362,1.0,1.1489361702127658,1.4255319148936172,0.6595744680851064,0.9787234042553192,0.9574468085106383,0.8936170212765958,1.2978723404255321,1.6382978723404256,0.9361702127659576,0.8085106382978724,0.5957446808510639,1.4468085106382982,0.7021276595744682,1.3617021276595749,1.2340425531914894,1.0425531914893618,1.1489361702127658,1.1276595744680853,1.2340425531914894,0.9787234042553192,0.8723404255319149,1.2978723404255321
ONCOGENIC_STK33_NOMO_UP,0.6829,ER+,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ONCOGENIC_STK33_SKM_DN,0.06782,TNBC,False,1.2954545454545454,0.40909090909090906,0.7727272727272728,1.1136363636363635,0.9318181818181818,0.3636363636363637,1.0454545454545454,1.25,0.8636363636363636,1.0,0.7727272727272728,0.7954545454545454,0.4318181818181818,0.9772727272727272,1.7045454545454546,1.1136363636363635,1.0909090909090908,0.7045454545454546,0.6818181818181818,0.9318181818181818,0.6590909090909091,0.7045454545454546,0.7727272727272728,0.7272727272727273,1.181818181818182
ONCOGENIC_STK33_SKM_UP,0.7267399999999999,ER+,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_STK33_UP,0.73317,ER+,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_TBK1.DF_DN,0.85844,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_TBK1.DF_UP,0.12722,TNBC,False,0.5789473684210527,0.8947368421052632,0.8421052631578947,1.631578947368421,1.3157894736842106,1.1052631578947367,0.5263157894736842,1.2105263157894737,0.8947368421052632,0.8947368421052632,0.7894736842105263,1.473684210526316,0.7894736842105263,0.5263157894736842,1.1052631578947367,0.42105263157894735,1.368421052631579,0.736842105263158,1.631578947368421,1.1052631578947367,0.8947368421052632,1.526315789473684,0.6842105263157895,2.1578947368421053,2.736842105263158
ONCOGENIC_TBK1.DN.48HRS_DN,0.81265,ER+,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_TBK1.DN.48HRS_UP,0.12593,TNBC,False,1.0833333333333337,2.5,1.3333333333333337,1.25,1.25,1.6666666666666667,0.5,2.083333333333333,1.75,1.25,0.25,1.6666666666666667,0.33333333333333337,1.0833333333333337,3.4166666666666665,1.3333333333333337,1.6666666666666667,0.4166666666666667,0.4166666666666667,0.9166666666666669,1.3333333333333337,1.1666666666666667,1.8333333333333333,0.5833333333333334,2.083333333333333
ONCOGENIC_TGFB_UP.V1_DN,0.27347,ER+,False,0.2,1.0,0.6,0.7999999999999999,0.4,1.4,0.7999999999999999,0.2,0.4,1.6,0.7999999999999999,0.2,1.2,1.0,0.7999999999999999,1.7999999999999998,1.6,0.0,0.2,1.4,0.2,0.6,0.7999999999999999,0.4,0.4
ONCOGENIC_TGFB_UP.V1_UP,0.89881,ER+,False,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_VEGF_A_UP.V1_DN,0.1267,TNBC,False,1.3333333333333337,2.2500000000000004,2.166666666666667,2.4166666666666665,1.4166666666666667,1.5833333333333337,0.6666666666666667,0.5,1.25,1.6666666666666667,0.4166666666666667,1.8333333333333333,0.6666666666666667,0.33333333333333337,0.6666666666666667,0.16666666666666669,1.75,0.9166666666666669,1.75,0.8333333333333334,2.0,0.5833333333333334,1.5,2.583333333333333,2.166666666666667
ONCOGENIC_VEGF_A_UP.V1_UP,0.70268,TNBC,False,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_WNT_UP.V1_DN,0.10202,TNBC,False,0.29411764705882354,1.5882352941176472,2.294117647058824,1.7647058823529411,1.0588235294117645,0.7058823529411764,1.8823529411764703,1.7647058823529411,1.9411764705882355,2.117647058823529,1.9411764705882355,0.6470588235294117,0.9411764705882352,0.411764705882353,2.294117647058824,1.1764705882352942,1.647058823529412,1.2941176470588234,0.411764705882353,1.3529411764705879,1.7058823529411762,0.6470588235294117,2.8235294117647056,2.235294117647059,1.0
ONCOGENIC_WNT_UP.V1_UP,0.37742,ER+,False,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ONCOGENIC_YAP1_DN,0.39034,ER+,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ONCOGENIC_YAP1_UP,0.17067000000000002,TNBC,False,3.0,3.0,3.5000000000000004,2.0,0.5,0.5,1.0,4.5,4.5,4.0,2.0,3.0,0.0,0.5,4.5,4.5,5.0,0.0,0.5,2.0,4.0,0.0,0.0,5.0,4.5
